Transaction_ID,Transaction_Date,Amount,Account_type,Category,Business_unit,Region,Customer_ID,Vendor_ID,Valid_Status,Transaction_Type,Description
TRX108761,2023-01-30,229254.43,Revenue,Service,Online,West,CUST10195,,Valid,Customer Transaction,Art significant billion determine sit feel subject.
TRX108762,2022-10-12,-46138.26,Expense,Other,Enterprise,North,,VEND1073,Valid,Vendor Transaction,Night law parent writer.
TRX108763,2022-06-21,172072.99,Revenue,Service,Retail,North,CUST10205,,Valid,Customer Transaction,Let approach season not apply year.
TRX108764,2022-01-06,3044.09,Asset,Asset,Online,West,,,Review,Vendor Transaction,Compare guy ground person sound.
TRX108765,2023-10-16,257752.55,Revenue,Subscription,Enterprise,North,CUST10305,,Valid,Customer Transaction,Me view community floor.
TRX108766,2023-08-21,198403.23,Revenue,Product,Retail,West,CUST10344,,Valid,Customer Transaction,Draw give big former.
TRX108767,2022-11-01,171809.02,Revenue,Subscription,Enterprise,North,CUST10098,,Valid,Customer Transaction,Run yet main order but drop.
TRX108768,2023-05-02,-27056.98,Expense,Payroll,Retail,West,,VEND1068,Valid,Vendor Transaction,Majority indeed leg per fill threat strong exist.
TRX108769,2022-05-21,206631.6,Revenue,Service,Online,East,CUST10092,,Valid,Customer Transaction,Forget no blue else push mind.
TRX108770,2023-07-29,-15077.93,Expense,Payroll,Enterprise,North,,VEND1052,Valid,Vendor Transaction,Half pressure good evidence.
TRX108771,2022-01-17,190095.8,Revenue,Subscription,Enterprise,South,CUST10334,,Valid,Customer Transaction,Particular less lay western.
TRX108772,2023-01-04,114411.92,Revenue,Product,Enterprise,East,CUST10048,,Valid,Customer Transaction,Get structure fine.
TRX108773,2023-03-16,-49046.84,Expense,Payroll,Retail,South,,VEND1101,Valid,Vendor Transaction,Two generation thought speak food look southern.
TRX108774,2023-10-01,-55839.9,Expense,Utilities,Online,West,,VEND1054,Valid,Vendor Transaction,Walk plan bar.
TRX108775,2022-10-22,-91262.31,Expense,Marketing,Online,South,,VEND1060,Valid,Vendor Transaction,Stand can prepare pressure go.
TRX108776,2022-07-02,-37183.93,Expense,Rent,Retail,West,,VEND1050,Valid,Vendor Transaction,Scientist area current enough such bit.
TRX108777,2023-10-03,180691.5,Revenue,Service,Online,North,CUST10295,,Valid,Customer Transaction,Example century especially.
TRX108778,2023-06-14,-59885.52,Expense,Other,Online,West,,VEND1035,Valid,Vendor Transaction,Beat this themselves understand.
TRX108779,2022-08-08,148977.12,Revenue,Subscription,Enterprise,West,CUST10353,,Valid,Customer Transaction,Identify dream discuss.
TRX108780,2022-07-14,222245.07,Revenue,Product,Online,North,CUST10159,,Valid,Customer Transaction,Available admit factor oil.
TRX108781,2022-04-04,-15793.99,Expense,Rent,Retail,East,,VEND1036,Valid,Vendor Transaction,Pressure local develop low thus far.
TRX108782,2023-09-15,30472.47,Equity,Equity,Retail,West,,,Review,Vendor Transaction,Red fact listen in draw book.
TRX108783,2022-10-18,258599.89,Revenue,Service,Retail,East,CUST10369,,Valid,Customer Transaction,On cost he let than laugh professor.
TRX108784,2023-02-12,-32765.95,Expense,Other,Online,East,,VEND1116,Valid,Vendor Transaction,Try smile home others line.
TRX108785,2022-03-06,-36365.99,Expense,Utilities,Retail,East,,VEND1018,Valid,Vendor Transaction,Cover candidate several onto increase box oil.
TRX108786,2023-02-07,250807.55,Revenue,Service,Retail,South,CUST10117,,Valid,Customer Transaction,Look perhaps several hear.
TRX108787,2023-04-01,121556.19,Revenue,Subscription,Enterprise,North,CUST10346,,Valid,Customer Transaction,Result country but leg season up development.
TRX108788,2023-08-01,-28622.43,Expense,Other,Retail,East,,VEND1050,Valid,Vendor Transaction,Although win mean room develop huge story.
TRX108789,2023-10-05,86986.23,Revenue,Service,Retail,West,CUST10307,,Valid,Customer Transaction,Seven instead husband once.
TRX108790,2023-09-17,123400.65,Revenue,Product,Retail,North,CUST10086,,Valid,Customer Transaction,Hear drop discussion but product.
TRX108791,2022-06-03,145161.92,Revenue,Service,Online,South,CUST10197,,Valid,Customer Transaction,Ok actually as why.
TRX108792,2023-06-17,78998.46,Revenue,Subscription,Enterprise,North,CUST10341,,Valid,Customer Transaction,Paper add improve dream must.
TRX108793,2023-04-13,109226.54,Revenue,Subscription,Online,West,CUST10255,,Valid,Customer Transaction,Since husband anyone.
TRX108794,2023-12-28,129102.42,Revenue,Product,Retail,North,CUST10283,,Valid,Customer Transaction,Occur ahead society Mr.
TRX108795,2023-07-29,122996.53,Revenue,Product,Enterprise,West,CUST10150,,Valid,Customer Transaction,Sister program budget last drug population red no.
TRX108796,2022-04-19,25379.21,Equity,Equity,Retail,East,,,Review,Vendor Transaction,Remain mouth room power billion manage.
TRX108797,2023-10-07,-68618.92,Expense,Payroll,Retail,East,,VEND1083,Valid,Vendor Transaction,Subject produce unit owner determine power music.
TRX108798,2023-09-25,174988.44,Revenue,Product,Enterprise,North,CUST10032,,Valid,Customer Transaction,Enjoy lose part or worker American teacher.
TRX108799,2023-11-03,259331.62,Revenue,Subscription,Enterprise,East,CUST10192,,Valid,Customer Transaction,Rule reflect ball represent table fall guess.
TRX108800,2023-08-17,-10630.18,Expense,Supplies,Online,East,,VEND1088,Valid,Vendor Transaction,Television girl field enjoy.
TRX108801,2022-11-02,-36068.11,Expense,Marketing,Online,South,,VEND1053,Valid,Vendor Transaction,Seem follow lose responsibility easy want.
TRX108802,2023-06-07,174300.64,Revenue,Product,Retail,West,CUST10107,,Valid,Customer Transaction,Resource both watch right people wide.
TRX108803,2023-09-01,160975.38,Revenue,Service,Online,West,CUST10023,,Valid,Customer Transaction,Certain both society trade price remember perhaps.
TRX108804,2023-01-30,124472.63,Revenue,Subscription,Enterprise,West,CUST10333,,Valid,Customer Transaction,Market story network.
TRX108805,2022-06-15,334887.86,Revenue,Service,Enterprise,South,CUST10310,,Valid,Customer Transaction,Fast condition share as garden.
TRX108806,2022-08-24,-54437.41,Expense,Payroll,Online,East,,VEND1039,Valid,Vendor Transaction,His available you.
TRX108807,2023-07-03,181919.13,Revenue,Subscription,Enterprise,West,CUST10284,,Valid,Customer Transaction,His public such bag anything form.
TRX108808,2022-06-01,168742.13,Revenue,Subscription,Retail,East,CUST10337,,Valid,Customer Transaction,I article letter fear make machine consumer.
TRX108809,2023-11-30,72574.17,Revenue,Subscription,Retail,South,CUST10252,,Valid,Customer Transaction,Arrive must society site fill degree set.
TRX108810,2023-08-11,-28404.63,Expense,Utilities,Retail,West,,VEND1084,Valid,Vendor Transaction,Sometimes its piece result.
TRX108811,2023-03-05,-54811.59,Expense,Other,Retail,North,,VEND1087,Valid,Vendor Transaction,Improve citizen sell method time also agree.
TRX108812,2023-12-20,269427.74,Revenue,Service,Enterprise,West,CUST10237,,Valid,Customer Transaction,Always say teach term blue once bar enough.
TRX108813,2023-01-19,-43059.46,Expense,Utilities,Enterprise,East,,VEND1014,Valid,Vendor Transaction,Thus himself product money.
TRX108814,2022-04-02,134050.35,Revenue,Product,Online,East,CUST10336,,Valid,Customer Transaction,Activity quickly age natural increase.
TRX108815,2022-09-10,130054.9,Revenue,Service,Retail,West,CUST10339,,Valid,Customer Transaction,Full anything Mr exactly represent education.
TRX108816,2023-09-02,170836.69,Revenue,Subscription,Enterprise,West,CUST10363,,Valid,Customer Transaction,Late father speech street make entire their fish.
TRX108817,2023-11-01,-38011.99,Expense,Payroll,Online,North,,VEND1014,Valid,Vendor Transaction,Debate head tonight say.
TRX108818,2023-04-08,145584.29,Revenue,Product,Online,North,CUST10007,,Valid,Customer Transaction,Often stay list night pass politics popular.
TRX108819,2023-08-02,153786.21,Revenue,Service,Enterprise,East,CUST10072,,Valid,Customer Transaction,Rock the determine necessary lose form.
TRX108820,2023-02-05,141496.71,Revenue,Service,Online,East,CUST10075,,Valid,Customer Transaction,Main whose in another health president early.
TRX108821,2023-09-03,135735.19,Revenue,Product,Enterprise,North,CUST10304,,Valid,Customer Transaction,Possible have town but.
TRX108822,2022-06-10,249139.49,Revenue,Product,Enterprise,North,CUST10017,,Valid,Customer Transaction,Visit even commercial reveal level simple.
TRX108823,2023-11-24,-61781.82,Expense,Payroll,Online,West,,VEND1081,Valid,Vendor Transaction,Level country meeting current allow program audience.
TRX108824,2023-05-07,153793.48,Revenue,Service,Online,South,CUST10090,,Valid,Customer Transaction,Far site space specific cold.
TRX108825,2023-11-20,240076.51,Revenue,Subscription,Online,South,CUST10039,,Valid,Customer Transaction,Economy remember single effect.
TRX108826,2022-08-28,230623.91,Revenue,Service,Enterprise,East,CUST10322,,Valid,Customer Transaction,Rich several soon person treat director nor quickly.
TRX108827,2023-03-20,-27672.75,Expense,Utilities,Online,South,,VEND1004,Valid,Vendor Transaction,Within listen imagine.
TRX108828,2023-04-16,-44355.12,Expense,Utilities,Online,East,,VEND1054,Valid,Vendor Transaction,Across television with history prepare agent.
TRX108829,2023-02-18,-41921.96,Expense,Payroll,Enterprise,West,,VEND1114,Valid,Vendor Transaction,Heart sit these price put safe shoulder million.
TRX108830,2023-04-07,-54746.78,Expense,Marketing,Enterprise,East,,VEND1005,Valid,Vendor Transaction,Prove soldier it exactly hot theory question executive.
TRX108831,2022-02-21,98726.73,Revenue,Subscription,Retail,East,CUST10364,,Valid,Customer Transaction,Forward to something than.
TRX108832,2023-07-15,163925.9,Revenue,Product,Enterprise,North,CUST10367,,Valid,Customer Transaction,Attack east in sure man.
TRX108833,2023-09-17,-12916.56,Expense,Other,Online,South,,VEND1052,Valid,Vendor Transaction,Particular particular method trip long night.
TRX108834,2022-09-29,91755.66,Revenue,Service,Enterprise,East,CUST10130,,Valid,Customer Transaction,Pick them investment single despite.
TRX108835,2022-07-16,87693.4,Revenue,Subscription,Enterprise,East,CUST10284,,Valid,Customer Transaction,Adult glass professor author mind because.
TRX108836,2022-03-20,-28095.77,Expense,Payroll,Online,North,,VEND1084,Valid,Vendor Transaction,Sell note shoulder down player with writer.
TRX108837,2022-09-27,184320.55,Revenue,Subscription,Online,East,CUST10054,,Valid,Customer Transaction,Center agree best receive main.
TRX108838,2023-01-15,116373.99,Revenue,Subscription,Online,East,CUST10158,,Valid,Customer Transaction,Kind control course community coach other pull benefit.
TRX108839,2022-12-14,153866.05,Revenue,Product,Retail,West,CUST10187,,Valid,Customer Transaction,She force later wish.
TRX108840,2022-03-01,145581.8,Revenue,Subscription,Enterprise,West,CUST10143,,Valid,Customer Transaction,Which TV about power hope method.
TRX108841,2022-01-12,8386.5,Liability,Liability,Retail,East,,,Review,Vendor Transaction,Play after already.
TRX108842,2022-08-06,-50735.6,Expense,Marketing,Online,South,,VEND1097,Valid,Vendor Transaction,Various cultural detail own source democratic tree else.
TRX108843,2022-09-18,-43372.33,Expense,Rent,Retail,West,,VEND1075,Valid,Vendor Transaction,Hot share them close tonight if.
TRX108844,2022-09-06,197536.85,Revenue,Product,Enterprise,South,CUST10234,,Valid,Customer Transaction,Teacher as religious simple.
TRX108845,2023-07-22,14476.03,Equity,Equity,Enterprise,North,,,Review,Vendor Transaction,Difficult which time answer.
TRX108846,2022-05-15,-28530.52,Expense,Other,Enterprise,North,,VEND1092,Valid,Vendor Transaction,Represent difficult recent tonight none hope almost.
TRX108847,2023-04-02,144195.81,Revenue,Subscription,Enterprise,West,CUST10286,,Valid,Customer Transaction,Impact order save.
TRX108848,2023-05-29,-12180.91,Expense,Payroll,Enterprise,East,,VEND1019,Valid,Vendor Transaction,Someone budget receive.
TRX108849,2023-06-14,95411,Revenue,Subscription,Retail,North,CUST10089,,Valid,Customer Transaction,Difference where stop.
TRX108850,2023-07-14,-46386.83,Expense,Supplies,Online,North,,VEND1112,Valid,Vendor Transaction,Cultural do get seem who.
TRX108851,2023-10-02,-40750.45,Expense,Utilities,Enterprise,North,,VEND1006,Valid,Vendor Transaction,Morning good food effect turn treatment.
TRX108852,2023-01-31,143220.19,Revenue,Service,Retail,West,CUST10054,,Valid,Customer Transaction,Group mission area simply democratic.
TRX108853,2023-05-28,90713.26,Revenue,Subscription,Retail,East,CUST10143,,Valid,Customer Transaction,Operation box year smile.
TRX108854,2022-04-17,90890.05,Revenue,Product,Online,North,CUST10048,,Valid,Customer Transaction,Challenge institution red animal crime painting nor.
TRX108855,2023-05-15,-33614.95,Expense,Payroll,Retail,West,,VEND1059,Valid,Vendor Transaction,Drop deal expect would artist.
TRX108856,2023-02-01,-53619.44,Expense,Utilities,Enterprise,South,,VEND1014,Valid,Vendor Transaction,Somebody scientist fund accept because scene billion.
TRX108857,2023-03-26,-40184.04,Expense,Payroll,Enterprise,North,,VEND1022,Valid,Vendor Transaction,Ready space organization practice their media.
TRX108858,2022-10-11,21307.33,Asset,Asset,Online,North,,,Review,Vendor Transaction,Church impact body challenge.
TRX108859,2022-03-18,13107.59,Asset,Asset,Online,South,,,Review,Vendor Transaction,Voice soldier pass ago dog same leg.
TRX108860,2023-12-14,-36622.58,Expense,Utilities,Online,East,,VEND1014,Valid,Vendor Transaction,Total tell time modern dream still especially.
TRX108861,2022-06-27,-35318.77,Expense,Rent,Retail,North,,VEND1055,Valid,Vendor Transaction,Recently let security pull kid.
TRX108862,2023-04-12,-69303.61,Expense,Supplies,Online,North,,VEND1074,Valid,Vendor Transaction,Least phone partner during.
TRX108863,2022-09-13,-2000,Expense,Rent,Online,North,,VEND1085,Valid,Vendor Transaction,Recognize sea attorney two federal better take.
TRX108864,2022-07-24,-31276.28,Expense,Utilities,Online,East,,VEND1054,Valid,Vendor Transaction,Example wear environment term today.
TRX108865,2022-06-06,234877.99,Revenue,Subscription,Retail,North,CUST10275,,Valid,Customer Transaction,Industry long concern employee war character.
TRX108866,2022-06-28,-73765.6,Expense,Utilities,Retail,South,,VEND1018,Valid,Vendor Transaction,Less trial discover under.
TRX108867,2023-04-26,21159.65,Equity,Equity,Retail,East,,,Review,Vendor Transaction,First although issue.
TRX108868,2023-11-20,-87471.51,Expense,Utilities,Retail,South,,VEND1080,Valid,Vendor Transaction,Poor chance end ask actually Democrat beautiful.
TRX108869,2023-06-15,-33708.74,Expense,Supplies,Retail,South,,VEND1102,Valid,Vendor Transaction,Become discuss few almost.
TRX108870,2023-08-22,-28356.03,Expense,Other,Online,South,,VEND1091,Valid,Vendor Transaction,Attorney agent reality our collection.
TRX108871,2022-12-16,16940.33,Equity,Equity,Enterprise,East,,,Review,Vendor Transaction,Color short rather kid whatever throughout trial.
TRX108872,2023-04-08,-41614.07,Expense,Utilities,Enterprise,South,,VEND1117,Valid,Vendor Transaction,Nothing room future growth.
TRX108873,2022-01-12,14608.29,Equity,Equity,Retail,South,,,Review,Vendor Transaction,Grow soon decide some prepare low.
TRX108874,2023-01-07,-77372.15,Expense,Other,Retail,North,,VEND1092,Valid,Vendor Transaction,Any perform purpose recognize air.
TRX108875,2022-05-21,167780.92,Revenue,Service,Online,West,CUST10179,,Valid,Customer Transaction,Provide any town dinner role action.
TRX108876,2022-06-01,-65633.46,Expense,Utilities,Online,West,,VEND1079,Valid,Vendor Transaction,Sea its culture energy factor between.
TRX108877,2022-10-08,169131.44,Revenue,Subscription,Online,South,CUST10041,,Valid,Customer Transaction,Alone network performance north.
TRX108878,2023-01-09,-22708.42,Expense,Supplies,Enterprise,South,,VEND1102,Valid,Vendor Transaction,Economic least some buy very work.
TRX108879,2022-01-10,185763.54,Revenue,Service,Retail,South,CUST10304,,Valid,Customer Transaction,Project speak nor other.
